tx_count,unique_senders,unique_receivers,active_pairs,avg_tx_per_sec,max_tx_in_1sec,min_interarrival,std_interarrival,top_sender_share,same_pair_ratio,sender_entropy,sin_hour,cos_hour,rate_deviation,label,attack_type
34,11,1,11,0.566667,1,1,1.161836,0.323529,0.323529,2.728854,-0.965926,-0.258819,16,0,"normal"
14,14,1,14,0.233333,1,1,0,0.071429,0.071429,3.807355,-0.866025,0.5,4,1,"sybil"
32,9,1,9,0.533333,1,1,1.038289,0.21875,0.21875,2.842639,-0.965926,-0.258819,14,0,"normal"
21,5,1,5,0.35,1,1,1.640122,0.428571,0.428571,1.675239,-1,0,6,1,"burst"
32,7,1,7,0.533333,1,1,1.237634,0.5625,0.5625,1.979116,-0.5,-0.866025,2,0,"normal"
6,5,1,5,0.1,1,6,2.416609,0.333333,0.333333,2.251629,0.866025,-0.5,-12,0,"normal"
5,4,1,4,0.083333,1,8,2.598076,0.4,0.4,1.921928,-0.258819,-0.965926,-29,0,"normal"
20,6,1,6,0.333333,1,1,3.178878,0.4,0.4,2.141446,0.5,0.866025,15,0,"normal"
11,7,1,7,0.183333,1,2,6.756478,0.272727,0.272727,2.594907,1,0,3,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,-0.258819,-0.965926,-31,1,"ddos"
23,12,1,12,0.383333,1,1,1.157084,0.173913,0.173913,3.327485,-0.866025,-0.5,1,0,"normal"
9,5,1,5,0.15,1,2,3.76663,0.333333,0.333333,2.19716,-0.258819,0.965926,4,0,"normal"
6,6,1,6,0.1,1,6,2.6533,0.166667,0.166667,2.584963,-0.258819,-0.965926,-28,0,"normal"
3,3,1,3,0.05,1,19,3.5,0.333333,0.333333,1.584963,0.866025,0.5,-1,0,"normal"
19,8,1,8,0.316667,1,1,2.422248,0.368421,0.368421,2.397335,1,0,11,0,"normal"
22,5,1,5,0.366667,1,1,2.280749,0.454545,0.454545,1.652677,0,1,18,0,"normal"
6,4,1,4,0.1,1,1,8.309031,0.5,0.5,1.792481,0.707107,0.707107,1,0,"normal"
9,7,1,7,0.15,1,2,4.567206,0.222222,0.222222,2.725481,0.707107,0.707107,4,0,"normal"
12,9,1,9,0.2,1,2,2.609582,0.166667,0.166667,3.084963,-0.5,0.866025,6,0,"normal"
24,10,1,10,0.4,1,1,2.018815,0.5,0.5,2.511028,-1,0,9,0,"normal"
11,2,1,2,0.183333,1,1,0.5,0.545455,0.545455,0.99403,-1,0,-4,1,"burst"
4,3,1,3,0.066667,1,16,2.624669,0.5,0.5,1.5,0.965926,-0.258819,-8,0,"normal"
12,9,1,9,0.2,1,2,3.136034,0.166667,0.166667,3.084963,0.5,0.866025,7,0,"normal"
13,6,1,6,0.216667,1,1,2.691293,0.384615,0.384615,2.192006,0.866025,0.5,9,0,"normal"
5,3,1,3,0.083333,1,2,9.836158,0.6,0.6,1.370951,0.5,0.866025,0,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0.5,-0.866025,-25,1,"ddos"
8,5,1,5,0.133333,1,2,4.203983,0.375,0.375,2.155639,0.866025,0.5,4,0,"normal"
23,5,1,5,0.383333,1,1,1.330662,0.434783,0.434783,1.634929,-1,0,8,1,"burst"
27,1,1,1,0.45,1,2,0,1,1,0,0.258819,-0.965926,-5,1,"ddos"
6,6,1,6,0.1,1,6,3.286335,0.166667,0.166667,2.584963,0.258819,-0.965926,-26,0,"normal"
10,8,1,8,0.166667,1,2,2.766644,0.2,0.2,2.921928,0.707107,0.707107,5,0,"normal"
3,3,1,3,0.05,1,14,6,0.333333,0.333333,1.584963,0.866025,0.5,-1,0,"normal"
22,5,1,5,0.366667,1,1,1.108614,0.454545,0.454545,1.652677,-0.866025,-0.5,0,1,"burst"
11,6,1,6,0.183333,1,1,4.780167,0.363636,0.363636,2.299896,-0.258819,0.965926,6,0,"normal"
14,10,1,10,0.233333,1,2,1.855744,0.142857,0.142857,3.235926,0.258819,0.965926,10,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0.258819,-0.965926,-29,1,"ddos"
9,2,1,2,0.15,1,2,4.226035,0.666667,0.666667,0.918296,-0.707107,0.707107,1,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0.5,-0.866025,-25,1,"ddos"
3,3,1,3,0.05,1,12,4.5,0.333333,0.333333,1.584963,0.707107,-0.707107,-19,0,"normal"
3,3,1,3,0.05,1,12,2.5,0.333333,0.333333,1.584963,0.5,-0.866025,-25,0,"normal"
8,3,1,3,0.133333,1,1,2.871393,0.5,0.5,1.405639,0,1,4,0,"normal"
5,5,1,5,0.083333,1,1,0,0.2,0.2,2.321928,-0.866025,0.5,-5,1,"sybil"
6,6,1,6,0.1,1,7,2.332381,0.166667,0.166667,2.584963,0.5,-0.866025,-22,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.258819,-0.965926,-5,1,"ddos"
3,3,1,3,0.05,1,14,5.5,0.333333,0.333333,1.584963,0.5,-0.866025,-25,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.258819,-0.965926,-5,1,"ddos"
27,11,1,11,0.45,1,1,1.664545,0.222222,0.222222,3.129913,-0.258819,-0.965926,-7,0,"normal"
5,4,1,4,0.083333,1,9,2.277608,0.4,0.4,1.921928,0.258819,-0.965926,-27,0,"normal"
10,8,1,8,0.166667,1,2,3.59011,0.2,0.2,2.921928,-0.258819,0.965926,5,0,"normal"
5,4,1,4,0.083333,1,6,4.716991,0.4,0.4,1.921928,0,-1,-30,0,"normal"
4,4,1,4,0.066667,1,9,6.599663,0.25,0.25,2,0.965926,0.258819,-1,0,"normal"
12,9,1,9,0.2,1,2,1.906925,0.166667,0.166667,3.084963,-0.707107,0.707107,4,0,"normal"
11,7,1,7,0.183333,1,2,3.226453,0.181818,0.181818,2.732159,-0.5,0.866025,5,0,"normal"
10,9,1,9,0.166667,1,3,2.712568,0.2,0.2,3.121928,0.707107,0.707107,5,0,"normal"
5,5,1,5,0.083333,1,6,3.535534,0.2,0.2,2.321928,0.707107,-0.707107,-17,0,"normal"
4,4,1,4,0.066667,1,13,2.44949,0.25,0.25,2,0.965926,0.258819,-1,0,"normal"
3,3,1,3,0.05,1,23,0.5,0.333333,0.333333,1.584963,0.866025,-0.5,-15,0,"normal"
5,5,1,5,0.083333,1,10,1.870829,0.2,0.2,2.321928,0.258819,-0.965926,-27,0,"normal"
5,4,1,4,0.083333,1,7,3.201562,0.4,0.4,1.921928,0.707107,-0.707107,-17,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.258819,-0.965926,-5,1,"ddos"
7,2,1,2,0.116667,1,1,0.5,0.571429,0.571429,0.985228,-1,0,-8,1,"burst"
24,10,1,10,0.4,1,1,1.132106,0.25,0.25,2.975413,-0.707107,-0.707107,-2,0,"normal"
16,5,1,5,0.266667,1,1,2.211083,0.5,0.5,1.905639,0.258819,0.965926,12,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0.258819,-0.965926,-29,1,"ddos"
27,1,1,1,0.45,1,2,0,1,1,0,0.5,-0.866025,-1,1,"ddos"
14,14,1,14,0.233333,1,1,0,0.071429,0.071429,3.807355,-0.866025,0.5,4,1,"sybil"
27,1,1,1,0.45,1,2,0,1,1,0,0.5,-0.866025,-1,1,"ddos"
6,6,1,6,0.1,1,8,1.414214,0.166667,0.166667,2.584963,0.866025,-0.5,-12,0,"normal"
3,3,1,3,0.05,1,12,3,0.333333,0.333333,1.584963,0.965926,0.258819,-2,0,"normal"
30,11,1,11,0.5,1,1,1.18853,0.233333,0.233333,3.147861,-0.866025,-0.5,8,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.258819,-0.965926,-5,1,"ddos"
11,8,1,8,0.183333,1,2,2.835489,0.181818,0.181818,2.913977,0,1,7,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0,-1,-32,1,"ddos"
6,6,1,6,0.1,1,9,1.469694,0.166667,0.166667,2.584963,-0.258819,-0.965926,-28,0,"normal"
20,2,1,2,0.333333,1,1,0.499307,0.5,0.5,1,-1,0,5,1,"burst"
4,4,1,4,0.066667,1,12,2.624669,0.25,0.25,2,0.866025,0.5,0,0,"normal"
35,12,1,12,0.583333,1,1,0.884801,0.2,0.2,3.332975,-0.707107,-0.707107,9,0,"normal"
3,3,1,3,0.05,1,15,3.5,0.333333,0.333333,1.584963,0.866025,-0.5,-15,0,"normal"
25,11,1,11,0.416667,1,1,1.398784,0.24,0.24,3.07908,-0.5,-0.866025,-5,0,"normal"
9,8,1,8,0.15,1,2,4.871794,0.222222,0.222222,2.947703,0.258819,0.965926,5,0,"normal"
4,4,1,4,0.066667,1,8,7.408704,0.25,0.25,2,-0.258819,-0.965926,-30,0,"normal"
5,4,1,4,0.083333,1,10,1.920286,0.4,0.4,1.921928,0,-1,-30,0,"normal"
3,3,1,3,0.05,1,23,0.5,0.333333,0.333333,1.584963,0.707107,0.707107,-2,0,"normal"
21,3,1,3,0.35,1,1,0.90967,0.47619,0.47619,1.228576,-0.866025,-0.5,-1,1,"burst"
6,4,1,4,0.1,1,8,1.095445,0.5,0.5,1.792481,-0.258819,-0.965926,-28,0,"normal"
9,5,1,5,0.15,1,2,6.461424,0.444444,0.444444,2.058814,0,1,5,0,"normal"
10,9,1,9,0.166667,1,3,1.791613,0.2,0.2,3.121928,0.5,0.866025,5,0,"normal"
28,10,1,10,0.466667,1,1,1.035713,0.285714,0.285714,2.896292,-0.707107,-0.707107,2,0,"normal"
10,9,1,9,0.166667,1,3,2.006163,0.2,0.2,3.121928,0.258819,0.965926,6,0,"normal"
3,3,1,3,0.05,1,11,5,0.333333,0.333333,1.584963,0.866025,0.5,-1,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0.5,-0.866025,-25,1,"ddos"
17,5,1,5,0.283333,1,1,1.589762,0.411765,0.411765,1.775523,-1,0,2,1,"burst"
5,5,1,5,0.083333,1,9,1.870829,0.2,0.2,2.321928,0.965926,-0.258819,-7,0,"normal"
16,2,1,2,0.266667,1,1,0.498888,0.5,0.5,1,-1,0,1,1,"burst"
3,1,1,1,0.05,1,2,0,1,1,0,0,-1,-32,1,"ddos"
3,1,1,1,0.05,1,11,2.5,1,1,0,0.965926,0.258819,-2,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.5,-0.866025,-1,1,"ddos"
13,10,1,10,0.216667,1,2,2.020726,0.153846,0.153846,3.238901,0,1,9,0,"normal"
6,4,1,4,0.1,1,3,4.01995,0.333333,0.333333,1.918296,1,0,-2,0,"normal"
29,10,1,10,0.483333,1,1,1.234599,0.275862,0.275862,2.884902,-0.707107,-0.707107,3,0,"normal"
32,14,1,14,0.533333,1,1,1.058143,0.25,0.25,3.363609,-0.5,-0.866025,2,0,"normal"
4,2,1,2,0.066667,1,1,0.471405,0.5,0.5,1,-1,0,-11,1,"burst"
36,12,1,12,0.6,1,1,0.958741,0.166667,0.166667,3.245364,-0.965926,-0.258819,18,0,"normal"
7,6,1,6,0.116667,1,6,2.114763,0.285714,0.285714,2.521641,0.258819,-0.965926,-25,0,"normal"
21,4,1,4,0.35,1,1,1.465435,0.428571,0.428571,1.580001,-0.866025,-0.5,-1,1,"burst"
24,10,1,10,0.4,1,1,2.242399,0.291667,0.291667,2.917629,-0.5,-0.866025,-6,0,"normal"
26,9,1,9,0.433333,1,1,1.979899,0.346154,0.346154,2.560104,0.258819,0.965926,22,0,"normal"
5,2,1,2,0.083333,1,7,3.897114,0.6,0.6,0.970951,-0.707107,0.707107,-3,0,"normal"
3,3,1,3,0.05,1,18,3,0.333333,0.333333,1.584963,0.866025,0.5,-1,0,"normal"
5,4,1,4,0.083333,1,2,4.145781,0.4,0.4,1.921928,0.258819,0.965926,1,0,"normal"
23,6,1,6,0.383333,1,1,2.147938,0.391304,0.391304,2.104051,0.965926,0.258819,18,0,"normal"
10,7,1,7,0.166667,1,2,2.314741,0.2,0.2,2.721928,0.258819,0.965926,6,0,"normal"
6,6,1,6,0.1,1,7,2.638181,0.166667,0.166667,2.584963,0,-1,-29,0,"normal"
3,3,1,3,0.05,1,4,1,0.333333,0.333333,1.584963,-0.965926,0.258819,-9,1,"burst"
3,2,1,2,0.05,1,9,2,0.666667,0.666667,0.918296,0.965926,-0.258819,-9,0,"normal"
11,10,1,10,0.183333,1,2,1.75784,0.181818,0.181818,3.277613,-0.258819,0.965926,6,0,"normal"
3,3,1,3,0.05,1,15,2,0.333333,0.333333,1.584963,0.866025,0.5,-1,0,"normal"
6,6,1,6,0.1,1,6,3.2,0.166667,0.166667,2.584963,0,-1,-29,0,"normal"
21,3,1,3,0.35,1,1,0.90967,0.47619,0.47619,1.228576,-1,0,6,1,"burst"
11,9,1,9,0.183333,1,2,2.722132,0.181818,0.181818,3.095795,0.258819,0.965926,7,0,"normal"
25,11,1,11,0.416667,1,1,1.374369,0.28,0.28,3.073411,-0.965926,-0.258819,7,0,"normal"
4,4,1,4,0.066667,1,2,10.498677,0.25,0.25,2,0.965926,-0.258819,-8,0,"normal"
11,3,1,3,0.183333,1,2,3.034798,0.454545,0.454545,1.348588,0.258819,0.965926,7,0,"normal"
10,8,1,8,0.166667,1,2,2.494438,0.2,0.2,2.921928,-0.5,0.866025,4,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0.258819,-0.965926,-29,1,"ddos"
5,2,1,2,0.083333,1,6,4.527693,0.6,0.6,0.970951,-0.707107,0.707107,-3,0,"normal"
23,5,1,5,0.383333,1,1,1.580485,0.434783,0.434783,1.634929,-1,0,8,1,"burst"
10,8,1,8,0.166667,1,2,2.514157,0.2,0.2,2.921928,0.258819,0.965926,6,0,"normal"
16,5,1,5,0.266667,1,1,3.05214,0.5625,0.5625,1.716917,1,0,8,0,"normal"
5,5,1,5,0.083333,1,6,3.561952,0.2,0.2,2.321928,0.258819,-0.965926,-27,0,"normal"
10,6,1,6,0.166667,1,2,3.435472,0.2,0.2,2.521928,-0.258819,0.965926,5,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0.258819,-0.965926,-29,1,"ddos"
15,5,1,5,0.25,1,1,3.847209,0.6,0.6,1.738269,-0.258819,0.965926,10,0,"normal"
6,4,1,4,0.1,1,2,10.031949,0.333333,0.333333,1.918296,1,0,-2,0,"normal"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.866025,0.5,9,1,"sybil"
6,4,1,4,0.1,1,3,3.487119,0.5,0.5,1.792481,0.707107,0.707107,1,0,"normal"
13,13,1,13,0.216667,1,1,0,0.076923,0.076923,3.70044,-0.965926,0.258819,1,1,"sybil"
7,5,1,5,0.116667,1,1,2.544056,0.285714,0.285714,2.235926,-0.866025,-0.5,-15,1,"burst"
13,6,1,6,0.216667,1,1,3.796014,0.307692,0.307692,2.411602,0.258819,0.965926,9,0,"normal"
4,3,1,3,0.066667,1,11,6.649979,0.5,0.5,1.5,0.965926,0.258819,-1,0,"normal"
3,3,1,3,0.05,1,19,4.5,0.333333,0.333333,1.584963,1,0,-5,0,"normal"
9,5,1,5,0.15,1,1,1.85405,0.333333,0.333333,2.113283,-0.965926,-0.258819,-9,1,"burst"
6,6,1,6,0.1,1,8,1.624808,0.166667,0.166667,2.584963,0,-1,-29,0,"normal"
12,12,1,12,0.2,1,1,0,0.083333,0.083333,3.584963,-0.965926,0.258819,0,1,"sybil"
8,5,1,5,0.133333,1,2,5.841442,0.25,0.25,2.25,-0.5,0.866025,2,0,"normal"
11,4,1,4,0.183333,1,2,6.151423,0.363636,0.363636,1.93626,0.866025,0.5,7,0,"normal"
11,3,1,3,0.183333,1,1,7.155418,0.818182,0.818182,0.865857,0.5,0.866025,6,0,"normal"
4,4,1,4,0.066667,1,11,8.259674,0.25,0.25,2,0.707107,-0.707107,-18,0,"normal"
13,4,1,4,0.216667,1,1,3.149074,0.769231,0.769231,1.14511,1,0,5,0,"normal"
7,7,1,7,0.116667,1,1,0,0.142857,0.142857,2.807355,-0.965926,0.258819,-5,1,"sybil"
19,19,1,19,0.316667,1,1,0,0.052632,0.052632,4.247928,-0.866025,0.5,9,1,"sybil"
35,11,1,11,0.583333,1,1,1.049386,0.228571,0.228571,3.047261,-0.5,-0.866025,5,0,"normal"
3,2,1,2,0.05,1,21,3.5,0.666667,0.666667,0.918296,0.707107,-0.707107,-19,0,"normal"
6,6,1,6,0.1,1,6,2.416609,0.166667,0.166667,2.584963,0.866025,-0.5,-12,0,"normal"
8,7,1,7,0.133333,1,3,4.865539,0.25,0.25,2.75,0,1,4,0,"normal"
10,8,1,8,0.166667,1,2,2.514157,0.2,0.2,2.921928,-0.258819,0.965926,5,0,"normal"
14,2,1,2,0.233333,1,1,3.576716,0.714286,0.714286,0.863121,0.5,0.866025,9,0,"normal"
20,4,1,4,0.333333,1,1,4.042708,0.4,0.4,1.739354,0.258819,0.965926,16,0,"normal"
11,5,1,5,0.183333,1,2,4.029888,0.363636,0.363636,2.004886,0.866025,0.5,7,0,"normal"
24,11,1,11,0.4,1,1,1.279473,0.25,0.25,3.105389,-0.965926,-0.258819,6,0,"normal"
29,13,1,13,0.483333,1,1,1.066656,0.241379,0.241379,3.340187,-1,0,14,0,"normal"
11,7,1,7,0.183333,1,3,2.662705,0.181818,0.181818,2.732159,-0.258819,0.965926,6,0,"normal"
5,4,1,4,0.083333,1,3,8.381527,0.4,0.4,1.921928,-0.258819,0.965926,0,0,"normal"
4,4,1,4,0.066667,1,2,8.993825,0.25,0.25,2,0.965926,-0.258819,-8,0,"normal"
33,12,1,12,0.55,1,1,1.06066,0.212121,0.212121,3.145272,-1,0,18,0,"normal"
23,12,1,12,0.383333,1,1,1.40542,0.217391,0.217391,3.344457,-0.707107,-0.707107,-3,0,"normal"
4,4,1,4,0.066667,1,11,2.94392,0.25,0.25,2,0.965926,0.258819,-1,0,"normal"
10,9,1,9,0.166667,1,2,4.297573,0.2,0.2,3.121928,-0.5,0.866025,4,0,"normal"
13,13,1,13,0.216667,1,1,0,0.076923,0.076923,3.70044,-0.965926,0.258819,1,1,"sybil"
11,5,1,5,0.183333,1,1,4.88774,0.545455,0.545455,1.867634,1,0,3,0,"normal"
16,3,1,3,0.266667,1,1,2.724376,0.5,0.5,1.477217,0.5,0.866025,11,0,"normal"
3,3,1,3,0.05,1,20,2,0.333333,0.333333,1.584963,0.707107,-0.707107,-19,0,"normal"
21,12,1,12,0.35,1,1,1.19478,0.285714,0.285714,3.236857,-0.707107,-0.707107,-5,0,"normal"
9,6,1,6,0.15,1,2,1.899836,0.222222,0.222222,2.503258,0.707107,0.707107,4,0,"normal"
5,5,1,5,0.083333,1,10,2.277608,0.2,0.2,2.321928,0.5,-0.866025,-23,0,"normal"
10,7,1,7,0.166667,1,2,3.189489,0.2,0.2,2.721928,0,1,6,0,"normal"
3,3,1,3,0.05,1,10,5,0.333333,0.333333,1.584963,0.965926,0.258819,-2,0,"normal"
3,3,1,3,0.05,1,24,2,0.333333,0.333333,1.584963,1,0,-5,0,"normal"
11,8,1,8,0.183333,1,2,2.690725,0.181818,0.181818,2.913977,-0.258819,0.965926,6,0,"normal"
6,4,1,4,0.1,1,2,3.1241,0.333333,0.333333,1.918296,0.866025,0.5,2,0,"normal"
11,9,1,9,0.183333,1,2,2.410394,0.181818,0.181818,3.095795,0,1,7,0,"normal"
31,12,1,12,0.516667,1,1,1.16857,0.193548,0.193548,3.280832,-0.965926,-0.258819,13,0,"normal"
11,6,1,6,0.183333,1,2,5.52811,0.363636,0.363636,2.299896,-0.258819,0.965926,6,0,"normal"
6,6,1,6,0.1,1,9,1.356466,0.166667,0.166667,2.584963,-0.258819,-0.965926,-28,0,"normal"
11,9,1,9,0.183333,1,2,3.330165,0.181818,0.181818,3.095795,0.707107,0.707107,6,0,"normal"
5,4,1,4,0.083333,1,10,0.829156,0.4,0.4,1.921928,0.5,-0.866025,-23,0,"normal"
6,2,1,2,0.1,1,1,0.489898,0.5,0.5,1,-1,0,-9,1,"burst"
25,10,1,10,0.416667,1,1,1.914401,0.48,0.48,2.572879,-0.866025,-0.5,3,0,"normal"
29,12,1,12,0.483333,1,1,1.14453,0.275862,0.275862,3.190239,-0.965926,-0.258819,11,0,"normal"
3,2,1,2,0.05,1,18,2.5,0.666667,0.666667,0.918296,1,0,-5,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0,-1,-32,1,"ddos"
9,5,1,5,0.15,1,1,2.087912,0.333333,0.333333,2.113283,-1,0,-6,1,"burst"
11,9,1,9,0.183333,1,2,3.138471,0.181818,0.181818,3.095795,0.258819,0.965926,7,0,"normal"
8,4,1,4,0.133333,1,1,8.136589,0.5,0.5,1.75,0,1,4,0,"normal"
6,6,1,6,0.1,1,3,6.590903,0.166667,0.166667,2.584963,0.258819,0.965926,2,0,"normal"
25,11,1,11,0.416667,1,1,1.549529,0.2,0.2,3.269275,-0.965926,-0.258819,7,0,"normal"
8,7,1,7,0.133333,1,2,3.226169,0.25,0.25,2.75,0.258819,0.965926,4,0,"normal"
4,2,1,2,0.066667,1,2,3.299832,0.75,0.75,0.811278,0.258819,0.965926,0,0,"normal"
28,11,1,11,0.466667,1,1,1.208112,0.214286,0.214286,3.217022,-0.965926,-0.258819,10,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0,-1,-8,1,"ddos"
17,5,1,5,0.283333,1,1,2.891258,0.411765,0.411765,1.901506,0,1,13,0,"normal"
6,6,1,6,0.1,1,7,2.712932,0.166667,0.166667,2.584963,0.258819,-0.965926,-26,0,"normal"
8,3,1,3,0.133333,1,1,4.71645,0.75,0.75,1.061278,-0.258819,0.965926,3,0,"normal"
13,7,1,7,0.216667,1,1,4.310034,0.307692,0.307692,2.565448,0.866025,0.5,9,0,"normal"
4,4,1,4,0.066667,1,10,8.055364,0.25,0.25,2,0.866025,-0.5,-14,0,"normal"
9,4,1,4,0.15,1,1,6.508408,0.444444,0.444444,1.836592,0.5,0.866025,4,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0.258819,-0.965926,-29,1,"ddos"
22,10,1,10,0.366667,1,1,1.34181,0.272727,0.272727,3.049452,-0.866025,-0.5,0,0,"normal"
7,5,1,5,0.116667,1,1,1.950783,0.285714,0.285714,2.235926,-0.965926,-0.258819,-11,1,"burst"
10,8,1,8,0.166667,1,2,2.985562,0.2,0.2,2.921928,0.707107,0.707107,5,0,"normal"
9,3,1,3,0.15,1,2,3.99218,0.666667,0.666667,1.224394,-0.258819,0.965926,4,0,"normal"
9,7,1,7,0.15,1,2,2.75851,0.222222,0.222222,2.725481,0.707107,0.707107,4,0,"normal"
30,12,1,12,0.5,1,1,1.114172,0.166667,0.166667,3.307752,-1,0,15,0,"normal"
26,9,1,9,0.433333,1,1,2.267686,0.461538,0.461538,2.478346,-0.707107,-0.707107,0,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0.5,-0.866025,-25,1,"ddos"
8,5,1,5,0.133333,1,2,3.410668,0.25,0.25,2.25,1,0,0,0,"normal"
8,2,1,2,0.133333,1,1,0.494872,0.5,0.5,1,-0.965926,-0.258819,-10,1,"burst"
4,4,1,4,0.066667,1,11,8.055364,0.25,0.25,2,0.866025,-0.5,-14,0,"normal"
4,2,1,2,0.066667,1,10,0.942809,0.75,0.75,0.811278,-0.707107,0.707107,-4,0,"normal"
11,8,1,8,0.183333,1,3,1.813836,0.181818,0.181818,2.913977,-0.258819,0.965926,6,0,"normal"
3,3,1,3,0.05,1,17,6,0.333333,0.333333,1.584963,0.965926,0.258819,-2,0,"normal"
10,7,1,7,0.166667,1,2,3.91578,0.2,0.2,2.721928,0.707107,0.707107,5,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.5,-0.866025,-1,1,"ddos"
6,5,1,5,0.1,1,6,3.1241,0.333333,0.333333,2.251629,0.707107,-0.707107,-16,0,"normal"
5,5,1,5,0.083333,1,7,4.153312,0.2,0.2,2.321928,-0.258819,-0.965926,-29,0,"normal"
29,11,1,11,0.483333,1,1,1.20955,0.206897,0.206897,3.108703,-0.5,-0.866025,-1,0,"normal"
3,3,1,3,0.05,1,14,2.5,0.333333,0.333333,1.584963,0.707107,-0.707107,-19,0,"normal"
6,6,1,6,0.1,1,8,1.939072,0.166667,0.166667,2.584963,0.707107,-0.707107,-16,0,"normal"
5,4,1,4,0.083333,1,2,9.83298,0.4,0.4,1.921928,-0.258819,0.965926,0,0,"normal"
11,5,1,5,0.183333,1,1,4.060788,0.363636,0.363636,2.118078,0.965926,0.258819,6,0,"normal"
31,13,1,13,0.516667,1,1,1.722079,0.258065,0.258065,3.203723,-0.866025,-0.5,9,0,"normal"
3,1,1,1,0.05,1,2,0,1,1,0,0.5,-0.866025,-25,1,"ddos"
6,4,1,4,0.1,1,2,11.408769,0.333333,0.333333,1.918296,0.866025,0.5,2,0,"normal"
10,8,1,8,0.166667,1,2,2.685121,0.2,0.2,2.921928,-0.5,0.866025,4,0,"normal"
6,2,1,2,0.1,1,4,4.176123,0.666667,0.666667,0.918296,-0.707107,0.707107,-2,0,"normal"
31,13,1,13,0.516667,1,1,1.193035,0.290323,0.290323,3.117561,-0.866025,-0.5,9,0,"normal"
5,4,1,4,0.083333,1,9,5.117372,0.4,0.4,1.921928,0.707107,-0.707107,-17,0,"normal"
17,5,1,5,0.283333,1,1,6.927076,0.411765,0.411765,1.775523,0.965926,0.258819,12,0,"normal"
5,5,1,5,0.083333,1,6,5.958188,0.2,0.2,2.321928,0.258819,-0.965926,-27,0,"normal"
8,6,1,6,0.133333,1,6,2.587253,0.375,0.375,2.405639,0.258819,-0.965926,-24,0,"normal"
3,3,1,3,0.05,1,12,3.5,0.333333,0.333333,1.584963,1,0,-5,0,"normal"
3,3,1,3,0.05,1,26,0,0.333333,0.333333,1.584963,0.866025,-0.5,-15,0,"normal"
13,13,1,13,0.216667,1,1,0,0.076923,0.076923,3.70044,-0.965926,0.258819,1,1,"sybil"
27,1,1,1,0.45,1,2,0,1,1,0,0,-1,-8,1,"ddos"
11,11,1,11,0.183333,1,3,3.257299,0.090909,0.090909,3.459432,0.707107,0.707107,6,0,"normal"
3,3,1,3,0.05,1,18,2,0.333333,0.333333,1.584963,0.965926,-0.258819,-9,0,"normal"
11,8,1,8,0.183333,1,2,2.481935,0.181818,0.181818,2.913977,-0.258819,0.965926,6,0,"normal"
11,8,1,8,0.183333,1,2,1.732051,0.181818,0.181818,2.913977,0,1,7,0,"normal"
6,6,1,6,0.1,1,7,3.187475,0.166667,0.166667,2.584963,0.707107,-0.707107,-16,0,"normal"
10,8,1,8,0.166667,1,2,2.629369,0.2,0.2,2.921928,-0.5,0.866025,4,0,"normal"
3,3,1,3,0.05,1,9,9.5,0.333333,0.333333,1.584963,0.866025,0.5,-1,0,"normal"
21,10,1,10,0.35,1,1,2.624881,0.238095,0.238095,3.06497,-0.5,-0.866025,-9,0,"normal"
25,11,1,11,0.416667,1,1,1.605113,0.24,0.24,3.083074,-0.965926,-0.258819,7,0,"normal"
9,7,1,7,0.15,1,2,3.937004,0.222222,0.222222,2.725481,-0.258819,0.965926,4,0,"normal"
10,7,1,7,0.166667,1,2,2.024541,0.3,0.3,2.646439,0.258819,0.965926,6,0,"normal"
22,13,1,13,0.366667,1,1,1.466172,0.272727,0.272727,3.390805,-0.707107,-0.707107,-4,0,"normal"
4,4,1,4,0.066667,1,7,2.867442,0.25,0.25,2,0,-1,-31,0,"normal"
4,3,1,3,0.066667,1,9,4.189935,0.5,0.5,1.5,0.5,-0.866025,-24,0,"normal"
10,10,1,10,0.166667,1,3,1.571348,0.1,0.1,3.321928,0.707107,0.707107,5,0,"normal"
4,4,1,4,0.066667,1,8,5.09902,0.25,0.25,2,0.707107,-0.707107,-18,0,"normal"
27,1,1,1,0.45,1,2,0,1,1,0,0.5,-0.866025,-1,1,"ddos"
